id_str,favorite_count,retweet_count,text
187,860177593139703808,0,29315,RT @dog_rates: Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.c…
188,867421006826221568,15283,2323,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12… https://t.co/nqhQ44KnQL
189,872122724285648896,32359,7464,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily ge… https://t.co/l4qou61pKu
190,854365224396361728,18394,4534,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6
191,867072653475098624,0,112,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG
192,852672615818899456,14574,2102,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW
193,840632337062862848,8973,1758,Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help… https://t.co/K0BVR0NyHn
194,852553447878664192,15946,3381,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin… https://t.co/eGHVc68H90
195,838561493054533632,10928,1333,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13… https://t.co/0tiRQreDkk
196,849051919805034496,41736,8322,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz
197,842115215311396864,13905,3012,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy
198,843856843873095680,21312,4576,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old marr… https://t.co/G0LD9dZhwh
199,847971574464610304,0,425,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt
200,844223788422217728,13548,2177,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would… https://t.co/VI27R8R4nA
201,845812042753855488,28948,8591,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP
202,842846295480000512,15194,3607,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs
203,850753642995093504,30270,8923,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyl… https://t.co/Li4ELyFLtp"
204,840370681858686976,16407,4519,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG
205,840728873075638272,0,16051,RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…
206,847617282490613760,6903,408,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10
207,852226086759018496,19592,6668,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look wh… https://t.co/RM95BluXh5"
208,853760880890318848,27882,5563,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever w… https://t.co/82vBKvbxNx
209,847157206088847360,19671,5763,Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that… https://t.co/Z4QpuSEvsc
210,843235543001513984,21368,5972,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h… https://t.co/E1nJycIG61
211,836989968035819520,12768,2293,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someo… https://t.co/3zM0xKWTwV
212,844979544864018432,13519,2524,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B"
213,847978865427394560,0,3208,RT @dog_rates: This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.c…
214,840696689258311680,12245,965,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7
215,837471256429613056,12796,2274,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the direc… https://t.co/8hIndhskzN
216,842535590457499648,18011,3477,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe
217,846874817362120704,19874,3877,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a per… https://t.co/uaeFb7LCT9"
218,838952994649550848,19615,3987,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP
219,842163532590374912,24309,5749,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 w… https://t.co/so1vpVVZX6
220,847842811428974592,5367,1310,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help… https://t.co/YrKQoI5Dde"
221,843604394117681152,16750,2720,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC
222,848212111729840128,16096,2986,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, J… https://t.co/KUBZuymfjF"
223,842765311967449088,6691,1268,Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie… https://t.co/WSYSvm2ULO
224,841320156043304960,19721,5472,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K"
225,853299958564483072,15131,3458,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin saf… https://t.co/zhSf7dfsMf
226,841833993020538880,0,14969,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ
227,837110210464448512,16064,2364,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B
228,838201503651401728,0,10038,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…
229,837820167694528512,34097,7842,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH"
230,840698636975636480,174,2,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin
231,847251039262605312,20257,4253,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq
232,838916489579200512,0,35,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI
233,850145622816686080,16050,3713,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l
234,839990271299457024,13382,2267,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr
235,837482249356513280,3848,442,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/1… https://t.co/W68fzRDWlX
236,852936405516943360,0,1936,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t…"
237,845397057150107648,7568,1781,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help… https://t.co/V0oYQJp4Ei"
238,849776966551130112,29957,7439,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark… https://t.co/JSflLuOMob
239,848213670039564288,8070,718,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet
240,852912242202992640,8829,1763,Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out… https://t.co/Zeb96asAUl
241,852311364735569920,32461,9682,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as… https://t.co/R9KX8eEq80
242,838083903487373312,17611,3131,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO
243,849412302885593088,15624,3098,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3
244,845306882940190720,23131,5328,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk
245,844973813909606400,14954,3154,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't gi… https://t.co/7TWoMa3h5W"
246,846042936437604352,15818,2832,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW
247,839239871831150592,27050,6509,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm
248,841680585030541312,25605,7760,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/1… https://t.co/bZpfsvJxI2"
249,838085839343206400,138,1,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10
250,838831947270979584,0,10974,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…
251,851591660324737024,15953,3396,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously g… https://t.co/0Gf60Esegi
252,851861385021730816,0,19,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI
253,845098359547420672,0,7565,RT @dog_rates: This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t…
254,838150277551247360,1671,332,@markhoppus 182/10
255,839290600511926272,0,143,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL
256,845677943972139008,24962,4736,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you...… https://t.co/R6xQ5n19T3"
257,846153765933735936,31281,8917,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR
258,849336543269576704,11249,1864,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only… https://t.co/C6cLzHKtpG"
259,849668094696017920,0,4858,RT @dog_rates: This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https…
260,844580511645339648,16356,3092,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 woul… https://t.co/FatDY8E0GO
261,846139713627017216,30736,9889,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd
262,853639147608842240,33852,9736,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe
263,850380195714523136,12879,2553,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 w… https://t.co/qVVzFe9xaT
264,852189679701164032,11229,1552,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know wh… https://t.co/ZYzTMMCMxN
265,848324959059550208,24362,4540,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 1… https://t.co/S5ugyHf7c0
266,839549326359670784,27405,7716,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 woul… https://t.co/ESW7mcQeZV"
267,841077006473256960,22775,5282,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ
268,848690551926992896,24826,4241,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 1… https://t.co/bR2UgZPzRE
269,854010172552949760,15829,3055,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the… https://t.co/Z1kG7DmW0Z"
270,840761248237133824,0,1758,"RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…"
271,838476387338051584,22475,4763,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI
272,843981021012017152,15074,2919,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd
273,838921590096166912,11130,2057,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv
274,850333567704068096,3398,322,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS
